家樂福-台北錦州店 (24H),121.5348992,25.06023392
家樂福-台北長安東店,121.5336295,25.04856472
台北誠品南西店,121.5206776,25.05214139
三時生活實驗室,121.5280352,25.06027762
棋樂無窮桌上遊戲蔬食咖啡館,121.531067,25.060486
金五春,121.534732,25.054269
嗨糖有限公司,121.5217457,25.05173853
PLANTEA 植茶 ｜ 植物奶茶飲專賣店,121.5396925,25.05276293
甘馧（甘馧國際有限公司）,121.5402814,25.04741319
juliArt大直直營店,120.1523223,23.0297904
juliArt誠品生活南西館,120.1523223,23.0297904
